,awk cat hpost,awk cat post,awk dvipost sed,cat date generic,cat file ln,cat file post,cat generic ls,cat generic sendmail,cat hpost dvips,cat hpost dviselec,cat mail csh,cat post rm,cpp sh xrdb,csh cat mail,csh mailx csh,csh more csh,csh sendmail sendmail,csh stty tset,csh xinitrem xremote,csh xterm xterm,date generic download,date generic expr,date generic generic,date generic gethost,date generic rm,date lp find,date ls ls,date ls mc,date ls virtex,date netscape netscape,date sendmail sendmail,download gs ghostvie,download tcpostio tcpostio,dvipost awk cat,dvipost awk dvipost,dvipost rm generic,dvipost sed cat,dvips date ls,dvips dvipost rm,dvips gs gs,dvips gs ls,dvips ls ls,dvips ls virtex,dvips rm dvipost,dvips virtex dvips,dviselec dvips rm,env csh csh,ex hostname id,expr cat generic,expr generic cat,expr touch sleep,fifo cat date,fifo cat generic,fifo rm unlock,file ln dvipost,file post awk,find expr generic,find mkdir expr,find tail ls,generic cat file,generic cat generic,generic date generic,generic download gethost,generic expr cat,generic expr touch,generic generic date,generic gethost download,generic ln ln,generic lp getpgrp,generic lp sh,generic ls generic,generic rm ls,generic sendmail sendmail,generic tcppost sh,gethost download gs,gethost download tcpostio,getopt true grep,getopt true true,getpgrp lock lock,getpgrp lock true,ghostvie ls mc,ghostvie rm netscape,ghostvie virtex dvips,grep date lp,gs ghostvie ls,gs ghostvie rm,gs ghostvie virtex,gs gs gs,gs gs ls,gs ls ls,gs ls virtex,hostname cat mail,hostname id nawk,hpost dvips dvipost,hpost dviselec dvips,id nawk getopt,launchef hostname cat,launchef launchef sh,launchef sh hostname,launchef sh launchef,lc gs ghostvie,lc hostname id,lc ls mc,lc more ls,lc more more,ln dvipost awk,ln generic lp,ln ln generic,lock generic tcppost,lock hostname id,lock lock generic,lock ls ls,lock netscape netscape,lock true ls,lp find expr,lp find mkdir,lp find tail,lp getpgrp lock,lp sh getpgrp,ls date ls,ls date virtex,ls generic date,ls generic generic,ls gs ghostvie,ls ls date,ls ls ls,ls ls mc,ls ls netscape,ls ls sendmail,ls ls virtex,ls mc lc,ls netscape ls,ls netscape netscape,ls sed fifo,ls sendmail sendmail,ls virtex date,ls virtex dvips,ls virtex hostname,ls virtex ls,ls virtex virtex,mail csh stty,mailx csh xinitrem,mailx more csh,mailx sendmail sendmail,mc lc gs,mc lc hostname,mc lc ls,mc lc more,mc lc virtex,mediamai sendmail date,mediamai sendmail ls,mediamai sendmail netscape,mediamai sendmail sendmail,mkdir expr generic,more csh mailx,more csh more,more csh sendmail,more ls ls,more ls mc,more more csh,more more ls,more sendmail sendmail,nawk getopt true,netscape ls ls,netscape netscape date,netscape netscape ls,netscape netscape netscape,netscape netscape sendmail,netscape netscape sh,netscape sendmail sendmail,netscape sh hostname,netstat netscape netscape,post awk cat,post rm generic,reaper cat mail,rm dvipost rm,rm generic ln,rm ls sed,rm unlock rmdir,rmdir generic tcppost,sed cat hpost,sed fifo cat,sed fifo rm,sendmail ls ls,sendmail ls mc,sendmail mailx sendmail,sendmail netscape netscape,sendmail rm ls,sendmail sendmail mailx,sendmail sendmail rm,sendmail sendmail sendmail,sendmail sendmail sh,sendmail sh mediamai,sh getpgrp lock,sh gs ghostvie,sh hostname cat,sh hostname id,sh launchef hostname,sh lock date,sh lock hostname,sh lock ls,sh lock netscape,sh mediamai sendmail,sh netscape netscape,sh sendmail lock,sh sendmail sendmail,sh xrdb cpp,sleep ls sed,stty tset env,stty tset launchef,stty tset more,tail ls sed,tcpostio cat generic,tcpostio tcpostio cat,tcpostio tcpostio tcpostio,tcppost sh gs,tcppost sh lock,tcppost sh sendmail,touch sleep ls,true grep date,true ls sed,true true grep,true true true,tset env csh,tset more csh,unlock rmdir generic,virtex date ls,virtex dvips date,virtex dvips gs,virtex dvips ls,virtex dvips virtex,virtex hostname id,virtex ls ls,virtex ls virtex,virtex virtex date,virtex virtex dvips,virtex virtex hostname,virtex virtex ls,virtex virtex virtex,virtex xdvirea xdvi,wait4wm xhost xsetroot,xhost xsetroot reaper,xinitrem xremote csh,xinitrem xremote xemacs1,xrdb cpp sh,xremote csh xterm,xsetroot reaper cat,User,Segment,Label
37,0.0,0.0,0.0,3.321142020250665,0.0,0.0,3.2956639686958056,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6184592714254284,3.2956639686958056,3.4536407913330662,0.0,1.6105605895506714,0.0,0.0,0.0,0.0,0.0,0.0,2.125459538704298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,1.6352532021410426,0.0,3.321142020250665,0.0,1.7687845947655654,0.0,0.0,1.956836826268505,0.0,0.0,1.6352532021410426,0.0,6.393756916073306,0.0,3.6193845640165536,3.6193845640165536,3.321142020250665,3.5091999195472177,1.6734744149612406,2.0099466515824536,0.0,3.321142020250665,0.0,3.6193845640165536,1.6478319843479028,0.0,2.125459538704298,0.0,1.991928146079775,0.0,1.783173332217665,0.0,0.0,0.0,1.6228306821424856,0.0,0.0,0.0,46.48072404345556,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6734744149612406,1.6734744149612406,0.0,4.071369687759612,0.0,0.0,0.0,1.8125872174239583,1.974228568980374,0.0,0.0,2.0099466515824536,0.0,0.0,0.0,3.2956639686958056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619829067010153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,3.2705064042820853,1.7687845947655654,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,3.3995834465572274,3.426429487221509,6.799166893114455,0.0,0.0,3.9378382951350885,0.0,1.6228306821424856,1.783173332217665,1.974228568980374,0.0,0.0,0.0,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,37,0
38,3.184066492758708,2.1052568313867783,0.0,1.6605710101253326,2.616082455152769,0.0,1.6478319843479028,0.0,3.244691114575143,0.0,0.0,2.1052568313867783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,1.7268203956665331,1.8125872174239583,1.6105605895506714,0.0,0.0,0.0,0.0,3.532373187026924,0.0,2.125459538704298,3.184066492758708,0.0,2.721442970810595,0.0,0.0,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,1.6605710101253326,0.0,1.7687845947655654,2.616082455152769,0.0,1.956836826268505,0.0,0.0,1.6352532021410426,0.0,3.196878458036653,0.0,0.0,0.0,1.6605710101253326,1.7545999597736088,1.6734744149612406,2.0099466515824536,0.0,1.6605710101253326,1.8276250947884989,0.0,1.6478319843479028,0.0,2.125459538704298,0.0,1.991928146079775,0.0,1.783173332217665,0.0,4.071369687759612,0.0,1.6228306821424856,0.0,6.2538161578375195,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,3.244691114575143,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6850753266397205,1.6734744149612406,1.6734744149612406,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,1.974228568980374,0.0,0.0,2.0099466515824536,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066036118233497,0.0,0.0,3.0798860446734357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125459538704298,2.125459538704298,0.0,0.0,1.6865464965285932,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,1.6352532021410426,1.7687845947655654,0.0,3.820055259478705,0.0,0.0,0.0,0.0,0.0,5.041544550696889,6.376378616112893,6.438236477721101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438236477721101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997917232786137,1.7132147436107545,3.3995834465572274,0.0,1.906405972641613,0.0,0.0,1.6228306821424856,1.783173332217665,1.974228568980374,0.0,0.0,0.0,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,38,0
39,0.0,0.0,0.0,1.6605710101253326,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,1.7268203956665331,1.8125872174239583,1.6105605895506714,0.0,4.071369687759612,0.0,0.0,3.532373187026924,0.0,2.125459538704298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,1.6605710101253326,0.0,1.7687845947655654,0.0,0.0,1.956836826268505,0.0,0.0,1.6352532021410426,0.0,3.196878458036653,0.0,0.0,0.0,1.6605710101253326,1.7545999597736088,1.6734744149612406,4.019893303164907,0.0,1.6605710101253326,1.8276250947884989,0.0,1.6478319843479028,0.0,2.125459538704298,0.0,1.991928146079775,0.0,3.56634666443533,0.0,0.0,0.0,1.6228306821424856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,3.346948829922481,3.346948829922481,0.0,0.0,0.0,0.0,0.0,3.6251744348479167,1.974228568980374,0.0,0.0,4.019893303164907,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132072236466994,0.0,0.0,4.619829067010153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378222507199666,0.0,0.0,3.6193845640165536,1.6352532021410426,0.0,4.225520367586869,0.0,2.256079721121362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6865464965285932,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,3.2705064042820853,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250919077408596,4.292157651814067,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,0.0,0.0,0.0,4.292157651814067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997917232786137,1.7132147436107545,3.3995834465572274,0.0,1.906405972641613,0.0,0.0,1.6228306821424856,3.56634666443533,1.974228568980374,0.0,0.0,0.0,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,39,0
40,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,2.4909193121987627,0.0,0.0,4.225520367586869,0.0,6.6184592714254284,10.597119561080772,2.5207722753484445,0.0,0.0,4.071369687759612,0.0,1.6478319843479028,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196878458036653,4.071369687759612,0.0,0.0,1.6605710101253326,0.0,0.0,0.0,0.0,1.6605710101253326,1.8276250947884989,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,58.699132404949594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5399430223367179,0.0,0.0,0.0,0.0,0.0,0.0,2.4909193121987627,0.0,8.451040735173738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489382229150286,11.460165778436116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,0.0,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,10.597119561080772,0.0,7.5623168260453335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,1.6997917232786137,1.7132147436107545,3.3995834465572274,0.0,1.906405972641613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,40,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.713988607303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,41,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4909193121987627,0.0,0.0,0.0,0.0,76.11228162139243,7.064746374053848,2.5207722753484445,3.378222507199666,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21048253160255,0.0,0.0,0.0,0.0,2.066036118233497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4909193121987627,0.0,4.225520367586869,4.225520367586869,0.0,0.0,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.87258674980343,7.64011051895741,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.820055259478705,0.0,0.0,10.597119561080772,0.0,7.5623168260453335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,14,42,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.53379287849756,3.532373187026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.2557912704566,3.820055259478705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5207722753484445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0
44,0.0,2.1052568313867783,0.0,3.321142020250665,0.0,2.125459538704298,1.6478319843479028,0.0,0.0,0.0,0.0,2.1052568313867783,0.0,0.0,3.9378382951350885,33.09229635712714,0.0,0.0,3.378222507199666,0.0,0.0,3.3092296357127142,3.2956639686958056,3.4536407913330662,0.0,1.6105605895506714,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,3.9378382951350885,3.321142020250665,0.0,0.0,0.0,2.1460788259070336,1.956836826268505,0.0,0.0,1.6352532021410426,0.0,4.795317687054979,0.0,0.0,3.6193845640165536,3.321142020250665,1.7545999597736088,1.6734744149612406,0.0,2.6499840068284506,1.6605710101253326,0.0,0.0,0.0,3.820055259478705,0.0,2.6499840068284506,0.0,0.0,1.783173332217665,0.0,0.0,0.0,1.6228306821424856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,6.489382229150286,0.0,0.0,0.0,1.6734744149612406,1.6734744149612406,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,1.974228568980374,0.0,0.0,0.0,2.6499840068284506,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198108354700492,0.0,0.0,3.0798860446734357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,3.6193845640165536,5.9455147981830025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,32.44691114575143,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125459538704298,2.125459538704298,0.0,0.0,1.6865464965285932,0.0,0.0,0.0,0.0,3.2705064042820853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6850753266397205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,1.6997917232786137,1.7132147436107545,3.3995834465572274,0.0,0.0,0.0,3.820055259478705,1.6228306821424856,1.783173332217665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.820055259478705,0.0,0.0,3.820055259478705,0.0,14,44,0
45,3.184066492758708,0.0,0.0,1.6605710101253326,2.616082455152769,0.0,1.6478319843479028,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,1.6478319843479028,1.7268203956665331,0.0,1.6105605895506714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184066492758708,0.0,2.721442970810595,0.0,0.0,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,1.6352532021410426,0.0,1.6605710101253326,0.0,1.7687845947655654,2.616082455152769,0.0,1.956836826268505,0.0,0.0,1.6352532021410426,0.0,3.196878458036653,0.0,3.6193845640165536,0.0,1.6605710101253326,0.0,1.6734744149612406,2.0099466515824536,0.0,0.0,0.0,3.6193845640165536,1.6478319843479028,0.0,0.0,0.0,1.991928146079775,0.0,1.783173332217665,0.0,0.0,0.0,1.6228306821424856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6850753266397205,1.6734744149612406,1.6734744149612406,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,1.974228568980374,0.0,0.0,2.0099466515824536,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066036118233497,0.0,0.0,3.0798860446734357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352532021410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6865464965285932,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,1.6352532021410426,1.7687845947655654,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997917232786137,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,1.6228306821424856,1.783173332217665,1.974228568980374,0.0,0.0,0.0,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,45,0
46,0.0,0.0,0.0,1.6605710101253326,0.0,0.0,1.6478319843479028,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6184592714254284,1.6478319843479028,1.7268203956665331,0.0,0.0,0.0,4.071369687759612,0.0,0.0,7.064746374053848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4523304793533875,0.0,3.9378382951350885,1.6605710101253326,0.0,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795317687054979,0.0,3.6193845640165536,3.6193845640165536,1.6605710101253326,0.0,0.0,0.0,0.0,1.6605710101253326,0.0,3.6193845640165536,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478319843479028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132072236466994,0.0,0.0,3.0798860446734357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9727573990915013,0.0,0.0,7.875676590270177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7268203956665331,1.783173332217665,1.8125872174239583,0.0,1.6352532021410426,1.7687845947655654,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,3.6193845640165536,0.0,6.376378616112893,6.438236477721101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438236477721101,0.0,4.071369687759612,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,3.820055259478705,0.0,0.0,0.0,0.0,0.0,0.0,1.7977721316388178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46,0
