,as1 ld_ driver,call_fil msort overlap,call_fil msort overlap2,call_fil msort print_ca,call_fil overlap msort,call_fil overlap2 msort,call_fil print_ca msort,cat grep tcsh,cat stream_t call_fil,cfe ugen as1,detail_o ex ex,detail_o ex ls,detail_o ls tcsh,detail_o netscape ls,driver cfe ugen,driver sh ls,ex cfe ugen,ex ex cfe,ex ex ex,ex ex ls,ex ex netscape,ex ls ex,ex ls ls,ex ls tcsh,ex netscape ls,grep tcsh sort,ld_ driver cfe,ld_ driver sh,list2pl ex ex,list2pl ex ls,list2pl netscape ls,listpl ls tcsh,ls ex ex,ls ex ls,ls ls ex,ls ls ls,ls ls tcsh,ls tcsh detail_o,ls tcsh listpl,mediamai sendmail netscape,mediamai sendmail sendmail,msort overlap tcsh,msort overlap2 sort,msort print_ca tcsh,msort sort tcsh,msort tcsh cat,msort tcsh list2pl,netscape ls tcsh,netscape netscape netscape,netscape netscape test2pl,netscape sendmail sendmail,netscape test2pl ls,overlap msort tcsh,overlap tcsh cat,overlap2 msort sort,overlap2 sort tcsh,print_ca msort tcsh,print_ca tcsh cat,print_ca tcsh list2pl,rm rm rm,rm sh sed,sed rm sh,sed sed sh,sed sh sed,sed tcsh detail_o,sed tcsh listpl,sendmail sendmail sendmail,sendmail sendmail sh,sendmail sh mediamai,sh cat grep,sh detail_o ex,sh detail_o ls,sh detail_o netscape,sh ls tcsh,sh mediamai sendmail,sh sed rm,sh sed sed,sh sed sh,sort sh cat,sort sh detail_o,sort tcsh list2pl,sort tcsh listpl,stream_t call_fil msort,stream_t call_fil overlap,stream_t call_fil overlap2,stream_t call_fil print_ca,tcsh cat stream_t,tcsh detail_o ls,tcsh detail_o netscape,tcsh list2pl ex,tcsh list2pl netscape,tcsh listpl ls,tcsh sort sh,test2pl ls tcsh,testpl ls tcsh,ugen as1 ld_,User,Segment,Label
10,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,3.1269080789187598,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,3.714694743820879,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,1.7687845947655654,0.0,0.0,77.35602406743263,0.0,4.225520367586869,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756445014399332,6.904660958706775,0.0,0.0,0.0,0.0,0.0,7.064746374053848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,10,0
11,20.809301793640508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809301793640508,0.0,0.0,0.0,0.0,0.0,0.0,25.957528916601145,8.451040735173738,39.71075562855257,6.2538161578375195,0.0,7.429389487641758,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.858153692049662,0.0,4.225520367586869,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.285478751038447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809301793640508,39,11,0
12,23.78205919273201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809301793640508,0.0,0.0,0.0,0.0,0.0,0.0,22.712837802026,4.225520367586869,3.3092296357127142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142739375519223,0.0,8.451040735173738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756445014399332,6.904660958706775,0.0,0.0,0.0,0.0,0.0,7.064746374053848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809301793640508,39,12,0
13,26.754816591823513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754816591823513,0.0,0.0,0.0,0.0,18.437045145890906,0.0,9.734073343725429,4.225520367586869,3.3092296357127142,3.1269080789187598,0.0,7.429389487641758,3.714694743820879,0.0,0.0,0.0,18.437045145890906,3.244691114575143,0.0,0.0,0.0,0.0,7.238769128033107,3.714694743820879,4.225520367586869,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.902081470347476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756445014399332,3.4523304793533875,0.0,0.0,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754816591823513,39,13,0
14,0.0,0.0,0.0,0.0,3.6251744348479167,0.0,0.0,0.0,2.9058632906941764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5375691895311308,0.0,0.0,0.0,4.071369687759612,0.0,4.225520367586869,3.6251744348479167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6552501895769978,0.0,0.0,2.885137716623083,0.0,0.0,0.0,0.0,0.0,0.0,3.0215475632609334,0.0,0.0,39,14,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,15,0
16,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,1.4529316453470882,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276250947884989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4619317753255103,0.0,0.0,0.0,0.0,2.583292632329778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,1.8276250947884989,0.0,0.0,1.4425688583115415,2.4063619241706995,0.0,0.0,0.0,0.0,1.8428925669192873,0.0,0.0,0.0,39,16,0
17,38.645846188189516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.645846188189516,0.0,0.0,0.0,0.0,33.801249434133325,0.0,6.489382229150286,0.0,3.3092296357127142,6.2538161578375195,0.0,3.714694743820879,0.0,0.0,0.0,0.0,33.801249434133325,3.244691114575143,3.820055259478705,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,38.645846188189516,39,17,0
18,5.9455147981830025,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,3.7482902208467834,1.4529316453470882,5.9455147981830025,3.820055259478705,0.0,0.0,0.0,3.072840857648484,3.820055259478705,0.0,0.0,3.3092296357127142,0.0,0.0,0.0,0.0,0.0,0.0,3.6552501895769978,3.072840857648484,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,4.225520367586869,0.0,0.0,0.0,0.0,1.7687845947655654,0.0,2.256079721121362,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4619317753255103,0.0,4.071369687759612,6.756445014399332,6.904660958706775,2.583292632329778,0.0,2.167132235104866,0.0,4.071369687759612,7.064746374053848,0.0,0.0,0.0,2.616082455152769,2.066036118233497,2.6850753266397205,0.0,0.0,1.8276250947884989,0.0,0.0,1.4425688583115415,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,5.9455147981830025,39,18,0
19,50.53687578455552,0.0,0.0,2.2796102185315563,0.0,0.0,0.0,0.0,1.4529316453470882,50.53687578455552,0.0,0.0,0.0,0.0,46.09261286472726,0.0,6.489382229150286,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,46.09261286472726,6.489382229150286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2796102185315563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066036118233497,0.0,0.0,0.0,1.4425688583115415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53687578455552,39,19,0
20,26.754816591823513,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,1.8741451104233917,1.4529316453470882,26.754816591823513,0.0,0.0,0.0,0.0,24.582726861187872,3.820055259478705,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276250947884989,24.582726861187872,3.244691114575143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7687845947655654,0.0,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276250947884989,0.0,0.0,1.4425688583115415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754816591823513,39,20,0
21,26.754816591823513,0.0,0.0,2.2796102185315563,1.8125872174239583,0.0,0.0,0.0,2.9058632906941764,26.754816591823513,0.0,0.0,1.9397423929092048,0.0,24.582726861187872,0.0,3.244691114575143,4.225520367586869,43.01998526426529,0.0,3.714694743820879,0.0,0.0,0.0,3.378222507199666,0.0,24.582726861187872,3.244691114575143,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2796102185315563,0.0,1.7687845947655654,0.0,2.256079721121362,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167132235104866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066036118233497,1.8276250947884989,0.0,0.0,2.885137716623083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754816591823513,39,21,0
22,0.0,0.0,0.0,2.2796102185315563,1.8125872174239583,0.0,3.3092296357127142,3.7482902208467834,4.358794936041265,0.0,0.0,0.0,5.819227178727615,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,3.1269080789187598,0.0,3.714694743820879,0.0,2.926237383456608,0.0,3.6552501895769978,0.0,0.0,3.820055259478705,0.0,0.0,0.0,0.0,3.714694743820879,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,2.2796102185315563,0.0,1.7687845947655654,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,1.8125872174239583,0.0,0.0,0.0,3.3092296357127142,0.0,3.1269080789187598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378222507199666,3.4523304793533875,0.0,0.0,4.334264470209732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132072236466994,0.0,0.0,2.066036118233497,1.8276250947884989,0.0,3.244691114575143,4.327706574934624,2.4063619241706995,0.0,2.8817856208857746,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,39,22,0
23,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,1.8741451104233917,1.4529316453470882,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276250947884989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,2.256079721121362,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4619317753255103,0.0,4.071369687759612,3.378222507199666,3.4523304793533875,2.583292632329778,0.0,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,2.616082455152769,0.0,0.0,0.0,2.066036118233497,0.0,0.0,0.0,1.4425688583115415,2.4063619241706995,0.0,0.0,0.0,0.0,1.8428925669192873,0.0,0.0,0.0,39,23,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622435331270175,0.0,0.0,0.0,0.0,3.8794847858184096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6552501895769978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334264470209732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132072236466994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,39,24,0
25,14.863786995457506,0.0,0.0,6.838830655594669,0.0,0.0,9.927688907138142,0.0,8.71758987208253,14.863786995457506,0.0,0.0,1.9397423929092048,0.0,12.291363430593936,0.0,3.244691114575143,0.0,3.3092296357127142,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,15.36420428824242,0.0,3.820055259478705,3.714694743820879,3.714694743820879,0.0,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838830655594669,0.0,0.0,10.858153692049662,2.256079721121362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.927688907138142,0.0,9.38072423675628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167132235104866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066036118233497,0.0,0.0,6.198108354700492,0.0,0.0,9.734073343725429,8.655413149869249,0.0,0.0,5.763571241771549,3.714694743820879,0.0,0.0,0.0,0.0,14.863786995457506,39,25,0
