,aout cfe ugen,as gcc gcc,as1 cfe ugen,as1 driver tcsh,as1 ld_ driver,cat cpp imake,cat mail tcsh,cc1 as gcc,cc1 gcc gcc,cfe driver tcsh,cfe ugen as1,cfe uopt ugen,col col less,col less sh,cpp cc1 as,cpp cc1 gcc,cpp imake xmkmf,date date sh,date sh efm,date sh less,date sh tail,date sh tcsh,date sh uname,date sh wc,driver tcsh cfe,driver tcsh ld_,driver tcsh make,driver wc sh,efm date sh,efm gdb ddd,efm less less,efm less tcsh,efm stty tcsh,efm tcsh cfe,gcc gcc tcsh,gcc tcsh make,gcc tcsh uname,head wc sh,imake xmkmf sh,ld gcc gcc,ld_ driver tcsh,ld_ driver wc,ld_ nm ld,less date sh,less efm tcsh,less less tcsh,less sh man,less tcsh cfe,less tcsh ls,less tcsh tcsh,ln tcsh date,ls ls less,ls tcsh ls,mail tcsh stty,make cfe uopt,make efm stty,make ln tcsh,make mkdir cat,make rm cfe,make rm rm,mediamai sendmail ls,mediamai sendmail sendmail,mkdir cat cpp,mkpts stty tcsh,nawk cpp cc1,nawk ld_ nm,nm ld gcc,rm cfe uopt,rm rm rmdir,rm rmdir sh,rm uname nawk,rmdir sh sh,sendmail sendmail sendmail,sendmail sendmail sh,sendmail sh mediamai,sh aout cfe,sh efm date,sh efm gdb,sh efm less,sh efm stty,sh head wc,sh less date,sh less efm,sh make rm,sh man man,sh mediamai sendmail,sh mkpts stty,sh sh mkpts,sh sh sh,sh sh stty,sh stty tcsh,sh uname nawk,sh wc sh,stty tcsh date,stty tcsh xrdb,tail date sh,tcsh cat mail,tcsh cfe driver,tcsh cfe uopt,tcsh date sh,tcsh ld_ driver,tcsh ls rm,tcsh make cfe,tcsh make efm,tcsh make ln,tcsh make mkdir,tcsh make rm,tcsh stty tcsh,tcsh tcsh less,tcsh uname nawk,tcsh xrdb tcsh,ugen as1 cfe,ugen as1 driver,ugen as1 ld_,uname cat platform,uname nawk cpp,uname nawk ld_,unpack col col,uopt ugen as1,wc sh aout,wc sh date,wc sh head,xmkmf sh make,xrdb tcsh ls,User,Segment,Label
10,0.0,7.301282695076443,0.0,0.0,0.0,2.9727573990915013,0.0,7.385795325976531,0.0,0.0,0.0,0.0,0.0,0.0,7.139081031265616,0.0,2.9727573990915013,0.0,4.292157651814067,0.0,0.0,0.0,0.0,3.7167935069105047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043095126521867,0.0,9.518774708354155,2.6499840068284506,9.735043593435257,1.9397423929092048,2.9727573990915013,2.616082455152769,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,2.9727573990915013,0.0,6.911123310331849,2.721442970810595,2.616082455152769,0.0,2.926237383456608,2.926237383456608,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6184592714254284,1.9397423929092048,0.0,0.0,2.926237383456608,0.0,0.0,0.0,3.378222507199666,0.0,0.0,0.0,0.0,3.6857851338385745,7.848247365458306,0.0,0.0,0.0,0.0,0.0,6.084887370751949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.735043593435257,0.0,0.0,0.0,0.0,0.0,6.911123310331849,2.721442970810595,0.0,0.0,0.0,3.7802909035396657,1.906405972641613,2.926237383456608,0.0,31,10,0
11,0.0,7.301282695076443,0.0,0.0,0.0,2.9727573990915013,0.0,7.385795325976531,4.225520367586869,0.0,0.0,0.0,0.0,0.0,9.518774708354155,4.225520367586869,2.9727573990915013,0.0,0.0,0.0,4.225520367586869,3.820055259478705,0.0,3.7167935069105047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.898468385442694,5.299968013656901,7.301282695076443,1.9397423929092048,2.9727573990915013,2.616082455152769,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,2.9727573990915013,0.0,11.518538850553082,2.721442970810595,2.616082455152769,0.0,2.926237383456608,2.926237383456608,3.532373187026924,2.926237383456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,3.714694743820879,0.0,3.6857851338385745,2.616082455152769,0.0,4.225520367586869,0.0,0.0,0.0,2.0282957902506498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.735043593435257,0.0,0.0,0.0,0.0,0.0,11.518538850553082,2.721442970810595,0.0,0.0,0.0,3.7802909035396657,1.906405972641613,2.926237383456608,0.0,31,11,0
12,0.0,21.903848085229328,0.0,0.0,0.0,0.0,0.0,22.157385977929593,0.0,0.0,0.0,0.0,0.0,0.0,21.41724309379685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7167935069105047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0215475632609334,0.0,26.176630447973924,2.6499840068284506,24.337608983588144,1.9397423929092048,0.0,2.616082455152769,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.733369930995547,2.721442970810595,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,2.616082455152769,0.0,0.0,0.0,0.0,0.0,2.0282957902506498,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,0.0,24.337608983588144,0.0,0.0,0.0,0.0,0.0,20.733369930995547,2.721442970810595,0.0,0.0,0.0,3.7802909035396657,1.906405972641613,0.0,0.0,31,12,0
13,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,9.927688907138142,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,2.1460788259070336,0.0,4.225520367586869,0.0,0.0,7.433587013821009,0.0,2.353718190685278,9.214831080442465,0.0,0.0,3.4523304793533875,0.0,0.0,3.0215475632609334,0.0,0.0,0.0,0.0,3.8794847858184096,0.0,0.0,2.328400382700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,3.244691114575143,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,3.8794847858184096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528677700757862,2.616082455152769,0.0,0.0,0.0,0.0,0.0,4.0565915805012995,2.328400382700988,0.0,9.734073343725429,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188638440325829,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,5.670436355309499,3.812811945283226,0.0,0.0,31,13,0
14,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,7.238769128033107,0.0,10.740301306558882,0.0,0.0,0.0,7.433587013821009,0.0,4.707436381370556,4.607415540221233,0.0,0.0,0.0,0.0,0.0,0.0,8.451040735173738,0.0,0.0,0.0,3.8794847858184096,0.0,0.0,4.656800765401976,0.0,0.0,0.0,8.451040735173738,0.0,0.0,0.0,0.0,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8794847858184096,6.145681715296968,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371570267677149,0.0,0.0,0.0,0.0,0.0,4.812723848341399,4.0565915805012995,4.656800765401976,0.0,0.0,0.0,5.596808023893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377276880651658,0.0,0.0,0.0,0.0,0.0,4.421234694089209,0.0,7.560581807079331,3.812811945283226,0.0,0.0,31,14,0
15,0.0,9.735043593435257,0.0,2.2106173470446047,0.0,0.0,0.0,9.847727101302041,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,9.518774708354155,0.0,0.0,3.6193845640165536,0.0,2.6850753266397205,4.225520367586869,0.0,0.0,3.7167935069105047,0.0,2.353718190685278,2.3037077701106163,0.0,0.0,0.0,0.0,0.0,0.0,4.225520367586869,9.518774708354155,0.0,9.735043593435257,1.9397423929092048,0.0,0.0,2.328400382700988,0.0,0.0,2.926237383456608,4.225520367586869,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214831080442465,0.0,0.0,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,0.0,0.0,2.4063619241706995,2.0282957902506498,2.328400382700988,0.0,0.0,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,7.301282695076443,0.0,0.0,2.188638440325829,0.0,0.0,9.214831080442465,0.0,0.0,2.2106173470446047,0.0,3.7802909035396657,1.906405972641613,0.0,0.0,31,15,0
16,0.0,19.470087186870515,0.0,0.0,0.0,2.9727573990915013,0.0,19.695454202604083,0.0,0.0,0.0,0.0,0.0,0.0,19.03754941670831,0.0,2.9727573990915013,0.0,0.0,0.0,0.0,0.0,0.0,3.7167935069105047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41724309379685,2.6499840068284506,19.470087186870515,1.9397423929092048,2.9727573990915013,2.616082455152769,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,0.0,2.926237383456608,0.0,0.0,2.9727573990915013,0.0,18.42966216088493,2.721442970810595,2.616082455152769,0.0,2.926237383456608,2.926237383456608,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,3.714694743820879,0.0,3.6857851338385745,2.616082455152769,0.0,0.0,0.0,0.0,0.0,2.0282957902506498,0.0,0.0,0.0,0.0,0.0,3.820055259478705,0.0,0.0,0.0,19.470087186870515,0.0,0.0,0.0,0.0,0.0,16.125954390774314,2.721442970810595,0.0,0.0,0.0,3.7802909035396657,1.906405972641613,2.926237383456608,0.0,31,16,0
17,0.0,0.0,0.0,28.73802551157986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73802551157986,0.0,0.0,0.0,0.0,0.0,0.0,2.1460788259070336,0.0,0.0,0.0,0.0,0.0,28.416218955627556,4.707436381370556,2.3037077701106163,0.0,0.0,3.4523304793533875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656800765401976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184066492758708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.469981165877694,0.0,4.656800765401976,0.0,0.0,0.0,0.0,0.0,3.378222507199666,0.0,0.0,0.0,0.0,0.0,28.45229972423578,0.0,0.0,0.0,0.0,0.0,28.73802551157986,0.0,0.0,0.0,0.0,0.0,31,17,0
18,0.0,0.0,0.0,6.631852041133814,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,6.631852041133814,0.0,0.0,0.0,0.0,0.0,0.0,4.292157651814067,5.370150653279441,0.0,0.0,0.0,7.433587013821009,5.166585264659556,2.353718190685278,4.607415540221233,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,3.8794847858184096,0.0,0.0,2.328400382700988,0.0,0.0,5.852474766913216,0.0,4.071369687759612,0.0,7.64011051895741,0.0,0.0,5.763571241771549,0.0,0.0,0.0,3.244691114575143,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,3.8794847858184096,6.145681715296968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371570267677149,0.0,0.0,0.0,0.0,3.532373187026924,4.812723848341399,4.0565915805012995,2.328400382700988,0.0,3.244691114575143,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565915320977488,0.0,0.0,0.0,0.0,0.0,6.631852041133814,0.0,7.560581807079331,3.812811945283226,0.0,0.0,31,18,0
19,0.0,0.0,0.0,8.842469388178419,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,6.631852041133814,3.9378382951350885,3.9378382951350885,0.0,0.0,0.0,0.0,2.1460788259070336,0.0,0.0,3.820055259478705,0.0,3.7167935069105047,5.166585264659556,4.707436381370556,6.911123310331849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,4.656800765401976,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,4.225520367586869,5.763571241771549,0.0,0.0,0.0,3.244691114575143,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,0.0,3.532373187026924,2.4063619241706995,2.0282957902506498,4.656800765401976,0.0,3.244691114575143,0.0,5.596808023893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754553761303317,0.0,0.0,0.0,0.0,4.071369687759612,8.842469388178419,0.0,3.7802909035396657,1.906405972641613,0.0,0.0,31,19,0
20,0.0,0.0,0.0,17.684938776356837,0.0,0.0,0.0,0.0,0.0,9.927688907138142,0.0,19.89555612340144,0.0,0.0,0.0,0.0,0.0,0.0,2.1460788259070336,0.0,0.0,0.0,0.0,1.8583967534552523,18.083048426308444,2.353718190685278,9.214831080442465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,2.328400382700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489382229150286,0.0,0.0,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184066492758708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,0.0,3.532373187026924,14.438171545024197,2.0282957902506498,2.328400382700988,0.0,9.734073343725429,0.0,0.0,0.0,3.378222507199666,0.0,0.0,0.0,0.0,0.0,17.509107522606634,0.0,0.0,0.0,0.0,0.0,19.89555612340144,0.0,1.8901454517698328,1.906405972641613,0.0,0.0,31,20,0
21,0.0,0.0,0.0,17.684938776356837,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,17.684938776356837,0.0,0.0,0.0,0.0,0.0,0.0,2.1460788259070336,2.6850753266397205,0.0,0.0,0.0,3.7167935069105047,20.666341058638224,2.353718190685278,4.607415540221233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,2.328400382700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,3.244691114575143,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,1.9397423929092048,3.072840857648484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6857851338385745,0.0,0.0,0.0,0.0,3.532373187026924,19.250895393365596,2.0282957902506498,2.328400382700988,0.0,3.244691114575143,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.509107522606634,0.0,0.0,0.0,0.0,0.0,17.684938776356837,0.0,3.7802909035396657,1.906405972641613,0.0,0.0,31,21,0
22,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,4.292157651814067,2.6850753266397205,0.0,0.0,0.0,9.291983767276262,0.0,4.707436381370556,4.607415540221233,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,5.819227178727615,0.0,0.0,4.656800765401976,0.0,0.0,0.0,0.0,0.0,0.0,3.820055259478705,0.0,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2538161578375195,0.0,5.819227178727615,3.072840857648484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214462834596436,0.0,0.0,0.0,0.0,0.0,2.4063619241706995,4.0565915805012995,4.656800765401976,0.0,0.0,0.0,5.596808023893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377276880651658,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,7.560581807079331,5.719217917924839,0.0,0.0,31,22,0
23,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,0.0,4.292157651814067,5.370150653279441,0.0,0.0,0.0,5.575190260365757,2.583292632329778,2.353718190685278,2.3037077701106163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,2.328400382700988,0.0,0.0,5.852474766913216,0.0,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,2.8817856208857746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,1.9397423929092048,6.145681715296968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528677700757862,0.0,0.0,0.0,0.0,0.0,2.4063619241706995,2.0282957902506498,2.328400382700988,0.0,0.0,0.0,2.7984040119467233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377276880651658,0.0,0.0,0.0,0.0,0.0,4.421234694089209,0.0,5.670436355309499,1.906405972641613,0.0,0.0,31,23,0
24,0.0,0.0,0.0,4.421234694089209,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,2.1460788259070336,2.6850753266397205,0.0,0.0,0.0,7.433587013821009,0.0,4.707436381370556,6.911123310331849,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,3.8794847858184096,0.0,0.0,4.656800765401976,0.0,0.0,2.926237383456608,0.0,4.071369687759612,0.0,3.820055259478705,0.0,0.0,5.763571241771549,0.0,0.0,0.0,3.244691114575143,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,3.8794847858184096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371570267677149,0.0,0.0,0.0,0.0,3.532373187026924,0.0,4.0565915805012995,4.656800765401976,0.0,3.244691114575143,0.0,5.596808023893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377276880651658,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,7.560581807079331,3.812811945283226,0.0,0.0,31,24,0
25,0.0,0.0,0.0,26.527408164535256,0.0,0.0,3.378222507199666,0.0,0.0,6.6184592714254284,0.0,26.527408164535256,0.0,0.0,0.0,0.0,0.0,0.0,2.1460788259070336,0.0,0.0,0.0,0.0,0.0,25.83292632329778,2.353718190685278,6.911123310331849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.328400382700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532373187026924,3.244691114575143,0.0,0.0,0.0,3.714694743820879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184066492758708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532373187026924,0.0,3.6193845640165536,0.0,24.063619241706995,0.0,2.328400382700988,0.0,6.489382229150286,0.0,0.0,0.0,3.378222507199666,3.378222507199666,0.0,0.0,3.6193845640165536,0.0,26.26366128390995,0.0,0.0,0.0,0.0,0.0,26.527408164535256,0.0,0.0,0.0,0.0,0.0,31,25,0
26,0.0,0.0,0.0,11.053086735223022,0.0,0.0,0.0,0.0,0.0,3.3092296357127142,0.0,11.053086735223022,0.0,0.0,0.0,0.0,0.0,3.6193845640165536,2.1460788259070336,0.0,0.0,0.0,0.0,5.575190260365757,7.749877896989334,4.707436381370556,6.911123310331849,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,0.0,1.9397423929092048,0.0,0.0,4.656800765401976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763571241771549,0.0,0.0,0.0,3.244691114575143,0.0,5.763571241771549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269080789187598,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528677700757862,0.0,0.0,0.0,0.0,3.532373187026924,7.2190857725120985,4.0565915805012995,4.656800765401976,0.0,3.244691114575143,0.0,5.596808023893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.943192201629145,0.0,0.0,0.0,0.0,0.0,11.053086735223022,0.0,3.7802909035396657,3.812811945283226,0.0,0.0,31,26,0
27,0.0,7.301282695076443,0.0,0.0,0.0,0.0,0.0,7.385795325976531,0.0,0.0,0.0,0.0,0.0,0.0,9.518774708354155,0.0,0.0,3.6193845640165536,4.292157651814067,0.0,0.0,0.0,0.0,5.575190260365757,0.0,0.0,2.3037077701106163,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,0.0,0.0,7.139081031265616,0.0,7.301282695076443,1.9397423929092048,0.0,0.0,2.328400382700988,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214831080442465,0.0,0.0,0.0,0.0,0.0,3.532373187026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2538161578375195,0.0,1.9397423929092048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528677700757862,0.0,0.0,0.0,0.0,0.0,0.0,2.0282957902506498,2.328400382700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.301282695076443,0.0,0.0,0.0,0.0,0.0,9.214831080442465,0.0,0.0,0.0,0.0,7.560581807079331,1.906405972641613,0.0,0.0,31,27,0
28,0.0,21.903848085229328,0.0,0.0,0.0,2.9727573990915013,0.0,22.157385977929593,0.0,0.0,0.0,0.0,0.0,0.0,21.41724309379685,0.0,2.9727573990915013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.176630447973924,2.6499840068284506,24.337608983588144,0.0,2.9727573990915013,2.616082455152769,0.0,0.0,2.616082455152769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,2.9727573990915013,0.0,20.733369930995547,2.721442970810595,2.616082455152769,0.0,2.926237383456608,2.926237383456608,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,0.0,3.378222507199666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378222507199666,0.0,0.0,24.337608983588144,0.0,0.0,0.0,0.0,0.0,20.733369930995547,2.721442970810595,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,31,28,0
29,0.0,0.0,0.0,0.0,0.0,2.9727573990915013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9727573990915013,0.0,6.438236477721101,0.0,0.0,0.0,0.0,11.150380520731513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0646426897828,0.0,0.0,0.0,0.0,5.819227178727615,2.9727573990915013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926237383456608,0.0,0.0,2.9727573990915013,0.0,0.0,0.0,0.0,0.0,2.926237383456608,2.926237383456608,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.927688907138142,5.819227178727615,0.0,0.0,2.926237383456608,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,3.714694743820879,0.0,11.057355401515723,10.464329820611075,0.0,0.0,0.0,0.0,0.0,8.113183161002599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.340872710618997,5.719217917924839,2.926237383456608,0.0,31,29,0
